representation,mode_id,normal_angle,mu,task_index,task_angle,group,action_index,action_angle,raw_possible,robust_common_action,success,best_progress,chosen_progress,regret
normal8_mu2,5,0.39358109475925385,0.4203619326588856,0,0.0,normal8_0_mu0,3,0.10471975511965978,True,True,True,0.9282052220165308,0.9282052220165308,0.0
normal8_mu2,5,0.39358109475925385,0.4203619326588856,1,0.2617993877991494,normal8_0_mu0,6,0.20943951023931956,True,True,True,0.9588042337263909,0.9551280230987884,0.003676210627602483
normal8_mu2,5,0.39358109475925385,0.4203619326588856,2,0.5235987755982988,normal8_0_mu0,9,0.3141592653589793,True,True,True,0.9590283649221304,0.9446657275047787,0.014362637417351665
normal8_mu2,5,0.39358109475925385,0.4203619326588856,3,0.7853981633974483,normal8_0_mu0,9,0.3141592653589793,True,True,True,0.9283964266463183,0.8661498130876436,0.06224661355867467
normal8_mu2,5,0.39358109475925385,0.4203619326588856,4,1.0471975511965976,normal8_0_mu0,9,0.3141592653589793,True,True,True,0.86568022257568,0.7286072202888296,0.13707300228685038
normal8_mu2,5,0.39358109475925385,0.4203619326588856,5,1.308996938995747,normal8_0_mu0,9,0.3141592653589793,True,True,True,0.7472281559024542,0.5414112495076944,0.2058169063947598
normal8_mu2,5,0.39358109475925385,0.4203619326588856,6,1.5707963267948966,normal8_0_mu0,9,0.3141592653589793,True,True,True,0.5778537252573894,0.3173189967970034,0.260534728460386
normal8_mu2,5,0.39358109475925385,0.4203619326588856,7,1.832595714594046,normal8_0_mu0,16,0.5585053606381855,True,True,True,0.36909951818446624,0.23765282992641035,0.1314466882580559
normal8_mu2,5,0.39358109475925385,0.4203619326588856,20,5.235987755982988,normal8_0_mu0,2,0.06981317007977318,True,True,True,0.37894066617268324,0.3370690867709756,0.04187157940170766
normal8_mu2,5,0.39358109475925385,0.4203619326588856,21,5.497787143782138,normal8_0_mu0,2,0.06981317007977318,True,True,True,0.5853341977631561,0.5524648305253459,0.0328693672378102
normal8_mu2,5,0.39358109475925385,0.4203619326588856,22,5.759586531581287,normal8_0_mu0,2,0.06981317007977318,True,True,True,0.751838171086567,0.7302110090707133,0.021627162015853685
normal8_mu2,5,0.39358109475925385,0.4203619326588856,23,6.021385919380436,normal8_0_mu0,2,0.06981317007977318,True,True,True,0.8671056155217522,0.8581945140786604,0.008911101443091818
normal8_mu2,6,0.5968422193809748,0.5882476619897484,0,0.0,normal8_0_mu1,4,0.13962634015954636,True,True,True,0.9424641658765983,0.9424641658765983,0.0
normal8_mu2,6,0.5968422193809748,0.5882476619897484,1,0.2617993877991494,normal8_0_mu1,11,0.3839724354387525,True,True,True,0.9965253688570519,0.9959932991858076,0.0005320696712443063
normal8_mu2,6,0.5968422193809748,0.5882476619897484,2,0.5235987755982988,normal8_0_mu1,13,0.4537856055185257,True,True,True,1.0221034599532162,1.0180475435274723,0.004055916425743877
normal8_mu2,6,0.5968422193809748,0.5882476619897484,3,0.7853981633974483,normal8_0_mu1,19,0.6632251157578453,True,True,True,1.0148344261517197,1.012338165540624,0.0024962606110956465
normal8_mu2,6,0.5968422193809748,0.5882476619897484,4,1.0471975511965976,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.9756598436621601,0.9564979181932405,0.019161925468919594
normal8_mu2,6,0.5968422193809748,0.5882476619897484,5,1.308996938995747,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.9116445151928032,0.832977657797439,0.07866685739536416
normal8_mu2,6,0.5968422193809748,0.5882476619897484,6,1.5707963267948966,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.8021274368674786,0.6526913465834076,0.149436090284071
normal8_mu2,6,0.5968422193809748,0.5882476619897484,7,1.832595714594046,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.6379466992979003,0.42792519872316637,0.2100215005747339
normal8_mu2,6,0.5968422193809748,0.5882476619897484,8,2.0943951023931953,normal8_0_mu1,26,0.9075712110370514,True,True,True,0.4302909484279377,0.29603103603553954,0.13425991239239815
normal8_mu2,6,0.5968422193809748,0.5882476619897484,9,2.356194490192345,normal8_0_mu1,32,1.117010721276371,True,True,True,0.1933115805120247,0.1933115805120247,0.0
normal8_mu2,6,0.5968422193809748,0.5882476619897484,20,5.235987755982988,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.3049279913468098,0.3049279913468098,0.0
normal8_mu2,6,0.5968422193809748,0.5882476619897484,21,5.497787143782138,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.5299066025457456,0.5299066025457456,0.0
normal8_mu2,6,0.5968422193809748,0.5882476619897484,22,5.759586531581287,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.7187729544932541,0.7187729544932541,0.0
normal8_mu2,6,0.5968422193809748,0.5882476619897484,23,6.021385919380436,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.8586561174205172,0.8586561174205172,0.0
normal8_mu2,7,0.6788436880604968,0.8708244020921246,0,0.0,normal8_0_mu1,4,0.13962634015954636,True,True,True,0.8776633879260427,0.8776633879260427,0.0
normal8_mu2,7,0.6788436880604968,0.8708244020921246,1,0.2617993877991494,normal8_0_mu1,11,0.3839724354387525,True,True,True,0.9357743143820292,0.9357743143820292,0.0
normal8_mu2,7,0.6788436880604968,0.8708244020921246,2,0.5235987755982988,normal8_0_mu1,13,0.4537856055185257,True,True,True,0.9695236452281074,0.9633886994656805,0.006134945762426902
normal8_mu2,7,0.6788436880604968,0.8708244020921246,3,0.7853981633974483,normal8_0_mu1,19,0.6632251157578453,True,True,True,0.9724535261923102,0.9683707726857617,0.00408275350654852
normal8_mu2,7,0.6788436880604968,0.8708244020921246,4,1.0471975511965976,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.9442224863867229,0.9221312721741629,0.022091214212559995
normal8_mu2,7,0.6788436880604968,0.8708244020921246,5,1.308996938995747,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.8898695102211329,0.8091441973014568,0.0807253129196761
normal8_mu2,7,0.6788436880604968,0.8708244020921246,6,1.5707963267948966,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.8198323545407893,0.6410152825566661,0.17881707198412322
normal8_mu2,7,0.6788436880604968,0.8708244020921246,7,1.832595714594046,normal8_0_mu1,21,0.7330382858376184,True,True,True,0.7114323783949544,0.42920223563347987,0.28223014276147457
normal8_mu2,7,0.6788436880604968,0.8708244020921246,8,2.0943951023931953,normal8_0_mu1,26,0.9075712110370514,True,True,True,0.5545494613590976,0.30414432399434876,0.2504051373647488
normal8_mu2,7,0.6788436880604968,0.8708244020921246,9,2.356194490192345,normal8_0_mu1,32,1.117010721276371,True,True,True,0.35987491496793367,0.20229594690464806,0.1575789680632856
normal8_mu2,7,0.6788436880604968,0.8708244020921246,20,5.235987755982988,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.3401598194792661,0.2731664135848913,0.0669934058943748
normal8_mu2,7,0.6788436880604968,0.8708244020921246,21,5.497787143782138,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.5354599121866648,0.48445996693879284,0.050999945247871936
normal8_mu2,7,0.6788436880604968,0.8708244020921246,22,5.759586531581287,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.6942692967678857,0.6627383741537644,0.03153092261412138
normal8_mu2,7,0.6788436880604968,0.8708244020921246,23,6.021385919380436,normal8_0_mu1,2,0.06981317007977318,True,True,True,0.8057653761086361,0.7958522563971044,0.009913119711531637
normal8_mu2,8,0.8026517379896088,0.3047970008325728,0,0.0,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.7601481724875818,0.5362648029486848,0.22388336953889698
normal8_mu2,8,0.8026517379896088,0.3047970008325728,1,0.2617993877991494,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.8686148624335798,0.7140058351204145,0.15460902731316528
normal8_mu2,8,0.8026517379896088,0.3047970008325728,2,0.5235987755982988,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9205011524439556,0.8430885495791205,0.07741260286483509
normal8_mu2,8,0.8026517379896088,0.3047970008325728,3,0.7853981633974483,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9376674437588185,0.9147161726537137,0.022951271105104754
normal8_mu2,8,0.8026517379896088,0.3047970008325728,4,1.0471975511965976,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9244724959225797,0.9240074002019043,0.0004650957206754347
normal8_mu2,8,0.8026517379896088,0.3047970008325728,5,1.308996938995747,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.8786464063507675,0.8786464063507675,0.0
normal8_mu2,8,0.8026517379896088,0.3047970008325728,6,1.5707963267948966,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.7777126472206924,0.7777126472206924,0.0
normal8_mu2,8,0.8026517379896088,0.3047970008325728,7,1.832595714594046,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.6237790564134446,0.6237790564134446,0.0
normal8_mu2,8,0.8026517379896088,0.3047970008325728,8,2.0943951023931953,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.42733595375525113,0.42733595375525113,0.0
normal8_mu2,8,0.8026517379896088,0.3047970008325728,9,2.356194490192345,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.2017706120546913,0.2017706120546913,0.0
normal8_mu2,8,0.8026517379896088,0.3047970008325728,21,5.497787143782138,normal8_1_mu0,15,0.5235987755982988,True,True,True,0.1704054217914552,0.1704054217914552,0.0
normal8_mu2,8,0.8026517379896088,0.3047970008325728,22,5.759586531581287,normal8_1_mu0,16,0.5585053606381855,True,True,True,0.3987283710704619,0.37868879826906987,0.020039572801392014
normal8_mu2,8,0.8026517379896088,0.3047970008325728,23,6.021385919380436,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.599878640790805,0.3219782106754903,0.2779004301153147
normal8_mu2,9,0.8936501945674761,0.3818346647199191,0,0.0,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.7158879027290102,0.512517351385184,0.2033705513438262
normal8_mu2,9,0.8936501945674761,0.3818346647199191,1,0.2617993877991494,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.8317517174106968,0.6925142776809544,0.13923743972974234
normal8_mu2,9,0.8936501945674761,0.3818346647199191,2,0.5235987755982988,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.892669665079078,0.8253175003867225,0.0673521646923555
normal8_mu2,9,0.8936501945674761,0.3818346647199191,3,0.7853981633974483,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9195407043264893,0.9018766993427922,0.017664004983697024
normal8_mu2,9,0.8936501945674761,0.3818346647199191,4,1.0471975511965976,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9169744916603659,0.9169744916603659,0.0
normal8_mu2,9,0.8936501945674761,0.3818346647199191,5,1.308996938995747,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.8852257734227063,0.8790549911684494,0.006170782254256824
normal8_mu2,9,0.8936501945674761,0.3818346647199191,6,1.5707963267948966,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.8196271900498391,0.7839535017201574,0.03567368832968165
normal8_mu2,9,0.8936501945674761,0.3818346647199191,7,1.832595714594046,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.6994468896676084,0.6354268766740538,0.06402001299355453
normal8_mu2,9,0.8936501945674761,0.3818346647199191,8,2.0943951023931953,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.5316004396451678,0.44359696007517724,0.08800347956999055
normal8_mu2,9,0.8936501945674761,0.3818346647199191,9,2.356194490192345,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.32752629817217277,0.2215366437258148,0.10598965444635797
normal8_mu2,9,0.8936501945674761,0.3818346647199191,22,5.759586531581287,normal8_1_mu0,16,0.5585053606381855,True,True,True,0.34902119296502376,0.34902119296502376,0.0
normal8_mu2,9,0.8936501945674761,0.3818346647199191,23,6.021385919380436,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.5512375105370372,0.297593214567482,0.2536442959695552
normal8_mu2,10,0.9511410277252048,0.6518408766684227,0,0.0,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.8562180454359736,0.6845093585536532,0.17170868688232033
normal8_mu2,10,0.9511410277252048,0.6518408766684227,1,0.2617993877991494,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.9547314961936979,0.8708997954868579,0.08383170070683998
normal8_mu2,10,0.9511410277252048,0.6518408766684227,2,0.5235987755982988,normal8_1_mu1,24,0.8377580409572782,True,True,True,1.0189741973716826,0.9979398505875946,0.021034346784088
normal8_mu2,10,0.9511410277252048,0.6518408766684227,3,0.7853981633974483,normal8_1_mu1,27,0.9424777960769379,True,True,True,1.0569719540443654,1.0504658714914341,0.0065060825529312805
normal8_mu2,10,0.9511410277252048,0.6518408766684227,4,1.0471975511965976,normal8_1_mu1,33,1.1519173063162575,True,True,True,1.0615968786178023,1.0524642202034382,0.009132658414364059
normal8_mu2,10,0.9511410277252048,0.6518408766684227,5,1.308996938995747,normal8_1_mu1,36,1.2566370614359172,True,True,True,1.0320495049935747,1.0311478691588467,0.0009016358347280207
normal8_mu2,10,0.9511410277252048,0.6518408766684227,6,1.5707963267948966,normal8_1_mu1,42,1.4660765716752369,True,True,True,0.9737364107640278,0.9729553411433001,0.0007810696207277701
normal8_mu2,10,0.9511410277252048,0.6518408766684227,7,1.832595714594046,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.8858924882837401,0.8858924882837401,0.0
normal8_mu2,10,0.9511410277252048,0.6518408766684227,8,2.0943951023931953,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.7404239921858304,0.7404239921858304,0.0
normal8_mu2,10,0.9511410277252048,0.6518408766684227,9,2.356194490192345,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.5444968246289577,0.5444968246289577,0.0
normal8_mu2,10,0.9511410277252048,0.6518408766684227,10,2.617993877991494,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.31146309829716956,0.31146309829716956,0.0
normal8_mu2,10,0.9511410277252048,0.6518408766684227,21,5.497787143782138,normal8_1_mu1,11,0.3839724354387525,True,True,True,0.25787281916311844,0.25787281916311844,0.0
normal8_mu2,10,0.9511410277252048,0.6518408766684227,22,5.759586531581287,normal8_1_mu1,13,0.4537856055185257,True,True,True,0.49574117492215813,0.45349419638927285,0.04224697853288528
normal8_mu2,10,0.9511410277252048,0.6518408766684227,23,6.021385919380436,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.6998255888612799,0.4514707400402164,0.24835484882106346
normal8_mu2,11,1.1157104658089374,0.8338305268616494,0,0.0,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.7112837041325208,0.5735690531944864,0.13771465093803448
normal8_mu2,11,1.1157104658089374,0.8338305268616494,1,0.2617993877991494,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.814197954124678,0.7462084662654432,0.06798948785923475
normal8_mu2,11,1.1157104658089374,0.8338305268616494,2,0.5235987755982988,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.8811539696449127,0.867995005528207,0.013158964116705696
normal8_mu2,11,1.1157104658089374,0.8338305268616494,3,0.7853981633974483,normal8_1_mu1,27,0.9424777960769379,True,True,True,0.9312294189554338,0.9290269897862186,0.002202429169215203
normal8_mu2,11,1.1157104658089374,0.8338305268616494,4,1.0471975511965976,normal8_1_mu1,33,1.1519173063162575,True,True,True,0.9545570544041581,0.9511823003112367,0.003374754092921317
normal8_mu2,11,1.1157104658089374,0.8338305268616494,5,1.308996938995747,normal8_1_mu1,36,1.2566370614359172,True,True,True,0.9472247530104403,0.9472247530104403,0.0
normal8_mu2,11,1.1157104658089374,0.8338305268616494,6,1.5707963267948966,normal8_1_mu1,42,1.4660765716752369,True,True,True,0.9101450580463972,0.9101450580463972,0.0
normal8_mu2,11,1.1157104658089374,0.8338305268616494,7,1.832595714594046,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.8506177103707228,0.8376044679203681,0.013013242450354623
normal8_mu2,11,1.1157104658089374,0.8338305268616494,8,2.0943951023931953,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.7720392136634332,0.7089060523352749,0.06313316132815827
normal8_mu2,11,1.1157104658089374,0.8338305268616494,9,2.356194490192345,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.6454528474929545,0.5318968608061757,0.1135559866867788
normal8_mu2,11,1.1157104658089374,0.8338305268616494,10,2.617993877991494,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.47487993642709514,0.31863977721425896,0.15624015921283618
normal8_mu2,11,1.1157104658089374,0.8338305268616494,11,2.8797932657906435,normal8_1_mu1,51,1.7802358370342162,True,True,True,0.2719447424699294,0.2719447424699294,0.0
normal8_mu2,11,1.1157104658089374,0.8338305268616494,22,5.759586531581287,normal8_1_mu1,13,0.4537856055185257,True,True,True,0.3703535550843386,0.3703535550843386,0.0
normal8_mu2,11,1.1157104658089374,0.8338305268616494,23,6.021385919380436,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.5598966451556302,0.3618418570160016,0.19805478813962862
normal8_mu2,12,1.2421040181990342,0.26231857701415506,0,0.0,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.4540840784468169,0.4540840784468169,0.0
normal8_mu2,12,1.2421040181990342,0.26231857701415506,1,0.2617993877991494,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.6560258925170939,0.6560258925170939,0.0
normal8_mu2,12,1.2421040181990342,0.26231857701415506,2,0.5235987755982988,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.813260626146378,0.813260626146378,0.0
normal8_mu2,12,1.2421040181990342,0.26231857701415506,3,0.7853981633974483,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9150729920805165,0.9150729920805165,0.0
normal8_mu2,12,1.2421040181990342,0.26231857701415506,4,1.0471975511965976,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9581611128645257,0.9545246458339878,0.003636467030537882
normal8_mu2,12,1.2421040181990342,0.26231857701415506,5,1.308996938995747,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.966018189885391,0.9451578491619006,0.02086034072349041
normal8_mu2,12,1.2421040181990342,0.26231857701415506,6,1.5707963267948966,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.9423485056844332,0.8677889716449512,0.07455953403948201
normal8_mu2,12,1.2421040181990342,0.26231857701415506,7,1.832595714594046,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.8693436765304566,0.73128170979948,0.1380619667309766
normal8_mu2,12,1.2421040181990342,0.26231857701415506,8,2.0943951023931953,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.7370945124792825,0.5449388079313396,0.19215570454794284
normal8_mu2,12,1.2421040181990342,0.26231857701415506,9,2.356194490192345,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.5546135755089211,0.3214592268566382,0.2331543486522829
normal8_mu2,12,1.2421040181990342,0.26231857701415506,10,2.617993877991494,normal8_1_mu0,42,1.4660765716752369,True,True,True,0.33433663990989615,0.33433663990989615,0.0
normal8_mu2,12,1.2421040181990342,0.26231857701415506,23,6.021385919380436,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.2211971848398088,0.2211971848398088,0.0
normal8_mu2,13,1.297933652175425,0.4183831506315868,0,0.0,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.5536645189234037,0.489870303697204,0.06379421522619971
normal8_mu2,13,1.297933652175425,0.4183831506315868,1,0.2617993877991494,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.7629133177973056,0.7159803319161899,0.04693298588111572
normal8_mu2,13,1.297933652175425,0.4183831506315868,2,0.5235987755982988,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.9201708348371903,0.8932974837285302,0.02687335110866007
normal8_mu2,13,1.297933652175425,0.4183831506315868,3,0.7853981633974483,normal8_1_mu0,29,1.0122909661567112,True,True,True,1.014720230137124,1.0097378882686623,0.004982341868461804
normal8_mu2,13,1.297933652175425,0.4183831506315868,4,1.0471975511965976,normal8_1_mu0,29,1.0122909661567112,True,True,True,1.0630298034122156,1.0573663243940428,0.005663479018172879
normal8_mu2,13,1.297933652175425,0.4183831506315868,5,1.308996938995747,normal8_1_mu0,31,1.0821041362364843,True,True,True,1.0790057374019901,1.0522061178234343,0.02679961957855581
normal8_mu2,13,1.297933652175425,0.4183831506315868,6,1.5707963267948966,normal8_1_mu0,31,1.0821041362364843,True,True,True,1.060099179904483,0.9702705033314138,0.08982867657306914
normal8_mu2,13,1.297933652175425,0.4183831506315868,7,1.832595714594046,normal8_1_mu0,31,1.0821041362364843,True,True,True,1.0090991164240553,0.822212557485178,0.1868865589388773
normal8_mu2,13,1.297933652175425,0.4183831506315868,8,2.0943951023931953,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.9062136486862763,0.6181221846168234,0.28809146406945285
normal8_mu2,13,1.297933652175425,0.4183831506315868,9,2.356194490192345,normal8_1_mu0,31,1.0821041362364843,True,True,True,0.7415712183793906,0.3719078063620401,0.3696634120173504
normal8_mu2,13,1.297933652175425,0.4183831506315868,10,2.617993877991494,normal8_1_mu0,42,1.4660765716752369,True,True,True,0.5263919350443319,0.38994329128050476,0.13644864376382715
normal8_mu2,13,1.297933652175425,0.4183831506315868,11,2.8797932657906435,normal8_1_mu0,48,1.6755160819145565,True,True,True,0.2753399112398047,0.2753399112398047,0.0
normal8_mu2,13,1.297933652175425,0.4183831506315868,23,6.021385919380436,normal8_1_mu0,29,1.0122909661567112,True,True,True,0.30668439805875003,0.23037642383020646,0.07630797422854357
normal8_mu2,14,1.3871863748727404,0.6132427998288532,0,0.0,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.5095210713333646,0.5095210713333646,0.0
normal8_mu2,14,1.3871863748727404,0.6132427998288532,1,0.2617993877991494,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.685397376464649,0.685397376464649,0.0
normal8_mu2,14,1.3871863748727404,0.6132427998288532,2,0.5235987755982988,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.8145649830625868,0.8145649830625868,0.0
normal8_mu2,14,1.3871863748727404,0.6132427998288532,3,0.7853981633974483,normal8_1_mu1,27,0.9424777960769379,True,True,True,0.8917542014285147,0.8917542014285147,0.0
normal8_mu2,14,1.3871863748727404,0.6132427998288532,4,1.0471975511965976,normal8_1_mu1,33,1.1519173063162575,True,True,True,0.9434064798020732,0.9434064798020732,0.0
normal8_mu2,14,1.3871863748727404,0.6132427998288532,5,1.308996938995747,normal8_1_mu1,36,1.2566370614359172,True,True,True,0.9683931902730291,0.9657380529743107,0.0026551372987183575
normal8_mu2,14,1.3871863748727404,0.6132427998288532,6,1.5707963267948966,normal8_1_mu1,42,1.4660765716752369,True,True,True,0.9618920153546079,0.960608235786299,0.0012837795683089404
normal8_mu2,14,1.3871863748727404,0.6132427998288532,7,1.832595714594046,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.9254384441775121,0.9037061455061122,0.02173229867139992
normal8_mu2,14,1.3871863748727404,0.6132427998288532,8,2.0943951023931953,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.8654956307620192,0.7839901605367641,0.08150547022525512
normal8_mu2,14,1.3871863748727404,0.6132427998288532,9,2.356194490192345,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.7652845224947569,0.6108465417318341,0.1544379807629228
normal8_mu2,14,1.3871863748727404,0.6132427998288532,10,2.617993877991494,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.6129205387119473,0.39607474057951964,0.21684579813242766
normal8_mu2,14,1.3871863748727404,0.6132427998288532,11,2.8797932657906435,normal8_1_mu1,51,1.7802358370342162,True,True,True,0.41878703311499993,0.3366043043929544,0.08218272872204552
normal8_mu2,14,1.3871863748727404,0.6132427998288532,12,3.141592653589793,normal8_1_mu1,55,1.9198621771937625,True,True,True,0.1961138832895601,0.1961138832895601,0.0
normal8_mu2,14,1.3871863748727404,0.6132427998288532,23,6.021385919380436,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.2989217472140932,0.2989217472140932,0.0
normal8_mu2,15,1.507671265678054,0.8983635023329267,0,0.0,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.5506175045232473,0.5313324970039984,0.019285007519248887
normal8_mu2,15,1.507671265678054,0.8983635023329267,1,0.2617993877991494,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.7346252548195357,0.7224702937438642,0.012154961075671489
normal8_mu2,15,1.507671265678054,0.8983635023329267,2,0.5235987755982988,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.8685695080255074,0.8643729339036973,0.0041965741218100705
normal8_mu2,15,1.507671265678054,0.8983635023329267,3,0.7853981633974483,normal8_1_mu1,27,0.9424777960769379,True,True,True,0.952575356966569,0.952575356966569,0.0
normal8_mu2,15,1.507671265678054,0.8983635023329267,4,1.0471975511965976,normal8_1_mu1,33,1.1519173063162575,True,True,True,1.019724363780734,1.019724363780734,0.0
normal8_mu2,15,1.507671265678054,0.8983635023329267,5,1.308996938995747,normal8_1_mu1,36,1.2566370614359172,True,True,True,1.0619497108148632,1.0558703390034707,0.006079371811392509
normal8_mu2,15,1.507671265678054,0.8983635023329267,6,1.5707963267948966,normal8_1_mu1,42,1.4660765716752369,True,True,True,1.0708691864162665,1.0669711031179718,0.0038980832982946634
normal8_mu2,15,1.507671265678054,0.8983635023329267,7,1.832595714594046,normal8_1_mu1,43,1.5009831567151235,True,True,True,1.0454166912509528,1.0142902612465123,0.031126430004440486
normal8_mu2,15,1.507671265678054,0.8983635023329267,8,2.0943951023931953,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.9897719119879658,0.8898866184357269,0.09988529355223885
normal8_mu2,15,1.507671265678054,0.8983635023329267,9,2.356194490192345,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.9152440557168284,0.7048386731857165,0.21040538253111196
normal8_mu2,15,1.507671265678054,0.8983635023329267,10,2.617993877991494,normal8_1_mu1,43,1.5009831567151235,True,True,True,0.8153980594578375,0.4717571371590808,0.3436409222987567
normal8_mu2,15,1.507671265678054,0.8983635023329267,11,2.8797932657906435,normal8_1_mu1,51,1.7802358370342162,True,True,True,0.6607436055256111,0.40748504846465383,0.25325855706095723
normal8_mu2,15,1.507671265678054,0.8983635023329267,12,3.141592653589793,normal8_1_mu1,55,1.9198621771937625,True,True,True,0.46106056680725044,0.24664869426927813,0.2144118725379723
normal8_mu2,15,1.507671265678054,0.8983635023329267,13,3.4033920413889422,normal8_1_mu1,64,2.234021442552742,True,True,True,0.22995701239958846,0.22995701239958846,0.0
normal8_mu2,15,1.507671265678054,0.8983635023329267,23,6.021385919380436,normal8_1_mu1,24,0.8377580409572782,True,True,True,0.32908608123214855,0.3039852686617772,0.025100812570371334
normal8_mu2,16,1.6097232104673884,0.29752050566436855,1,0.2617993877991494,normal8_2_mu0,38,1.3264502315156905,True,True,True,0.38497507356589566,0.38497507356589566,0.0
normal8_mu2,16,1.6097232104673884,0.29752050566436855,2,0.5235987755982988,normal8_2_mu0,50,1.7453292519943295,True,True,True,0.5894163974793258,0.3539013000725158,0.23551509740681004
normal8_mu2,16,1.6097232104673884,0.29752050566436855,3,0.7853981633974483,normal8_2_mu0,60,2.0943951023931953,True,True,True,0.7536899679611918,0.4902058075428243,0.26348416041836753
normal8_mu2,16,1.6097232104673884,0.29752050566436855,4,1.0471975511965976,normal8_2_mu0,60,2.0943951023931953,True,True,True,0.8666008126580652,0.650150017635607,0.21645079502245823
normal8_mu2,16,1.6097232104673884,0.29752050566436855,5,1.308996938995747,normal8_2_mu0,60,2.0943951023931953,True,True,True,0.9223000114128198,0.7657875784502277,0.1565124329625921
normal8_mu2,16,1.6097232104673884,0.29752050566436855,6,1.5707963267948966,normal8_2_mu0,60,2.0943951023931953,True,True,True,0.9420455820754537,0.829237981317275,0.11280760075817875
normal8_mu2,16,1.6097232104673884,0.29752050566436855,7,1.832595714594046,normal8_2_mu0,56,1.9547687622336491,True,True,True,0.9312562981716339,0.8893175380948999,0.04193876007673403
