representation,group,task_index,task_angle,action_index,action_angle,robust_common_action,controllable_modes_in_group,group_size
raw_mode,mode_14,2,0.5235987755982988,24,0.8377580409572782,True,1,1
raw_mode,mode_14,3,0.7853981633974483,27,0.9424777960769379,True,1,1
raw_mode,mode_14,4,1.0471975511965976,33,1.1519173063162575,True,1,1
raw_mode,mode_14,5,1.308996938995747,38,1.3264502315156905,True,1,1
raw_mode,mode_14,6,1.5707963267948966,44,1.53588974175501,True,1,1
raw_mode,mode_14,7,1.832595714594046,49,1.710422666954443,True,1,1
raw_mode,mode_14,8,2.0943951023931953,55,1.9198621771937625,True,1,1
raw_mode,mode_14,9,2.356194490192345,55,1.9198621771937625,True,1,1
raw_mode,mode_14,10,2.617993877991494,55,1.9198621771937625,True,1,1
raw_mode,mode_14,11,2.8797932657906435,55,1.9198621771937625,True,1,1
raw_mode,mode_14,12,3.141592653589793,55,1.9198621771937625,True,1,1
raw_mode,mode_14,13,3.4033920413889422,0,0.0,True,0,1
raw_mode,mode_14,14,3.665191429188092,0,0.0,True,0,1
raw_mode,mode_14,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_14,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_14,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_14,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_14,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_14,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_14,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_14,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_14,23,6.021385919380436,24,0.8377580409572782,True,1,1
raw_mode,mode_15,0,0.0,23,0.8028514559173916,True,1,1
raw_mode,mode_15,1,0.2617993877991494,23,0.8028514559173916,True,1,1
raw_mode,mode_15,2,0.5235987755982988,23,0.8028514559173916,True,1,1
raw_mode,mode_15,3,0.7853981633974483,27,0.9424777960769379,True,1,1
raw_mode,mode_15,4,1.0471975511965976,33,1.1519173063162575,True,1,1
raw_mode,mode_15,5,1.308996938995747,39,1.361356816555577,True,1,1
raw_mode,mode_15,6,1.5707963267948966,44,1.53588974175501,True,1,1
raw_mode,mode_15,7,1.832595714594046,50,1.7453292519943295,True,1,1
raw_mode,mode_15,8,2.0943951023931953,56,1.9547687622336491,True,1,1
raw_mode,mode_15,9,2.356194490192345,63,2.199114857512855,True,1,1
raw_mode,mode_15,10,2.617993877991494,64,2.234021442552742,True,1,1
raw_mode,mode_15,11,2.8797932657906435,64,2.234021442552742,True,1,1
raw_mode,mode_15,12,3.141592653589793,64,2.234021442552742,True,1,1
raw_mode,mode_15,13,3.4033920413889422,64,2.234021442552742,True,1,1
raw_mode,mode_15,14,3.665191429188092,0,0.0,True,0,1
raw_mode,mode_15,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_15,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_15,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_15,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_15,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_15,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_15,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_15,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_15,23,6.021385919380436,23,0.8028514559173916,True,1,1
raw_mode,mode_16,0,0.0,0,0.0,True,0,1
raw_mode,mode_16,1,0.2617993877991494,38,1.3264502315156905,True,1,1
raw_mode,mode_16,2,0.5235987755982988,38,1.3264502315156905,True,1,1
raw_mode,mode_16,3,0.7853981633974483,38,1.3264502315156905,True,1,1
raw_mode,mode_16,4,1.0471975511965976,38,1.3264502315156905,True,1,1
raw_mode,mode_16,5,1.308996938995747,40,1.3962634015954636,True,1,1
raw_mode,mode_16,6,1.5707963267948966,45,1.5707963267948966,True,1,1
raw_mode,mode_16,7,1.832595714594046,51,1.7802358370342162,True,1,1
raw_mode,mode_16,8,2.0943951023931953,54,1.8849555921538759,True,1,1
raw_mode,mode_16,9,2.356194490192345,54,1.8849555921538759,True,1,1
raw_mode,mode_16,10,2.617993877991494,54,1.8849555921538759,True,1,1
raw_mode,mode_16,11,2.8797932657906435,54,1.8849555921538759,True,1,1
raw_mode,mode_16,12,3.141592653589793,54,1.8849555921538759,True,1,1
raw_mode,mode_16,13,3.4033920413889422,0,0.0,True,0,1
raw_mode,mode_16,14,3.665191429188092,0,0.0,True,0,1
raw_mode,mode_16,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_16,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_16,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_16,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_16,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_16,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_16,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_16,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_16,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_17,0,0.0,0,0.0,True,0,1
raw_mode,mode_17,1,0.2617993877991494,38,1.3264502315156905,True,1,1
raw_mode,mode_17,2,0.5235987755982988,38,1.3264502315156905,True,1,1
raw_mode,mode_17,3,0.7853981633974483,38,1.3264502315156905,True,1,1
raw_mode,mode_17,4,1.0471975511965976,38,1.3264502315156905,True,1,1
raw_mode,mode_17,5,1.308996938995747,40,1.3962634015954636,True,1,1
raw_mode,mode_17,6,1.5707963267948966,46,1.6057029118347832,True,1,1
raw_mode,mode_17,7,1.832595714594046,51,1.7802358370342162,True,1,1
raw_mode,mode_17,8,2.0943951023931953,57,1.9896753472735358,True,1,1
raw_mode,mode_17,9,2.356194490192345,60,2.0943951023931953,True,1,1
raw_mode,mode_17,10,2.617993877991494,60,2.0943951023931953,True,1,1
raw_mode,mode_17,11,2.8797932657906435,60,2.0943951023931953,True,1,1
raw_mode,mode_17,12,3.141592653589793,60,2.0943951023931953,True,1,1
raw_mode,mode_17,13,3.4033920413889422,60,2.0943951023931953,True,1,1
raw_mode,mode_17,14,3.665191429188092,0,0.0,True,0,1
raw_mode,mode_17,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_17,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_17,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_17,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_17,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_17,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_17,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_17,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_17,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_18,0,0.0,36,1.2566370614359172,True,1,1
raw_mode,mode_18,1,0.2617993877991494,36,1.2566370614359172,True,1,1
raw_mode,mode_18,2,0.5235987755982988,36,1.2566370614359172,True,1,1
raw_mode,mode_18,3,0.7853981633974483,36,1.2566370614359172,True,1,1
raw_mode,mode_18,4,1.0471975511965976,36,1.2566370614359172,True,1,1
raw_mode,mode_18,5,1.308996938995747,41,1.4311699866353502,True,1,1
raw_mode,mode_18,6,1.5707963267948966,47,1.6406094968746698,True,1,1
raw_mode,mode_18,7,1.832595714594046,52,1.8151424220741028,True,1,1
raw_mode,mode_18,8,2.0943951023931953,58,2.0245819323134224,True,1,1
raw_mode,mode_18,9,2.356194490192345,64,2.234021442552742,True,1,1
raw_mode,mode_18,10,2.617993877991494,66,2.303834612632515,True,1,1
raw_mode,mode_18,11,2.8797932657906435,66,2.303834612632515,True,1,1
raw_mode,mode_18,12,3.141592653589793,66,2.303834612632515,True,1,1
raw_mode,mode_18,13,3.4033920413889422,66,2.303834612632515,True,1,1
raw_mode,mode_18,14,3.665191429188092,0,0.0,True,0,1
raw_mode,mode_18,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_18,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_18,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_18,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_18,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_18,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_18,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_18,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_18,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_19,0,0.0,35,1.2217304763960306,True,1,1
raw_mode,mode_19,1,0.2617993877991494,35,1.2217304763960306,True,1,1
raw_mode,mode_19,2,0.5235987755982988,35,1.2217304763960306,True,1,1
raw_mode,mode_19,3,0.7853981633974483,35,1.2217304763960306,True,1,1
raw_mode,mode_19,4,1.0471975511965976,35,1.2217304763960306,True,1,1
raw_mode,mode_19,5,1.308996938995747,42,1.4660765716752369,True,1,1
raw_mode,mode_19,6,1.5707963267948966,47,1.6406094968746698,True,1,1
raw_mode,mode_19,7,1.832595714594046,53,1.8500490071139892,True,1,1
raw_mode,mode_19,8,2.0943951023931953,58,2.0245819323134224,True,1,1
raw_mode,mode_19,9,2.356194490192345,64,2.234021442552742,True,1,1
raw_mode,mode_19,10,2.617993877991494,71,2.478367537831948,True,1,1
raw_mode,mode_19,11,2.8797932657906435,74,2.5830872929516078,True,1,1
raw_mode,mode_19,12,3.141592653589793,74,2.5830872929516078,True,1,1
raw_mode,mode_19,13,3.4033920413889422,74,2.5830872929516078,True,1,1
raw_mode,mode_19,14,3.665191429188092,74,2.5830872929516078,True,1,1
raw_mode,mode_19,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_19,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_19,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_19,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_19,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_19,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_19,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_19,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_19,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_20,0,0.0,0,0.0,True,0,1
raw_mode,mode_20,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_20,2,0.5235987755982988,50,1.7453292519943295,True,1,1
raw_mode,mode_20,3,0.7853981633974483,50,1.7453292519943295,True,1,1
raw_mode,mode_20,4,1.0471975511965976,50,1.7453292519943295,True,1,1
raw_mode,mode_20,5,1.308996938995747,50,1.7453292519943295,True,1,1
raw_mode,mode_20,6,1.5707963267948966,50,1.7453292519943295,True,1,1
raw_mode,mode_20,7,1.832595714594046,54,1.8849555921538759,True,1,1
raw_mode,mode_20,8,2.0943951023931953,59,2.059488517353309,True,1,1
raw_mode,mode_20,9,2.356194490192345,65,2.2689280275926285,True,1,1
raw_mode,mode_20,10,2.617993877991494,65,2.2689280275926285,True,1,1
raw_mode,mode_20,11,2.8797932657906435,65,2.2689280275926285,True,1,1
raw_mode,mode_20,12,3.141592653589793,65,2.2689280275926285,True,1,1
raw_mode,mode_20,13,3.4033920413889422,65,2.2689280275926285,True,1,1
raw_mode,mode_20,14,3.665191429188092,0,0.0,True,0,1
raw_mode,mode_20,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_20,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_20,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_20,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_20,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_20,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_20,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_20,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_20,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_21,0,0.0,0,0.0,True,0,1
raw_mode,mode_21,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_21,2,0.5235987755982988,47,1.6406094968746698,True,1,1
raw_mode,mode_21,3,0.7853981633974483,47,1.6406094968746698,True,1,1
raw_mode,mode_21,4,1.0471975511965976,47,1.6406094968746698,True,1,1
raw_mode,mode_21,5,1.308996938995747,47,1.6406094968746698,True,1,1
raw_mode,mode_21,6,1.5707963267948966,48,1.6755160819145565,True,1,1
raw_mode,mode_21,7,1.832595714594046,54,1.8849555921538759,True,1,1
raw_mode,mode_21,8,2.0943951023931953,60,2.0943951023931953,True,1,1
raw_mode,mode_21,9,2.356194490192345,65,2.2689280275926285,True,1,1
raw_mode,mode_21,10,2.617993877991494,70,2.443460952792061,True,1,1
raw_mode,mode_21,11,2.8797932657906435,70,2.443460952792061,True,1,1
raw_mode,mode_21,12,3.141592653589793,70,2.443460952792061,True,1,1
raw_mode,mode_21,13,3.4033920413889422,70,2.443460952792061,True,1,1
raw_mode,mode_21,14,3.665191429188092,70,2.443460952792061,True,1,1
raw_mode,mode_21,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_21,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_21,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_21,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_21,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_21,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_21,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_21,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_21,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_22,0,0.0,0,0.0,True,0,1
raw_mode,mode_22,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_22,2,0.5235987755982988,44,1.53588974175501,True,1,1
raw_mode,mode_22,3,0.7853981633974483,44,1.53588974175501,True,1,1
raw_mode,mode_22,4,1.0471975511965976,44,1.53588974175501,True,1,1
raw_mode,mode_22,5,1.308996938995747,44,1.53588974175501,True,1,1
raw_mode,mode_22,6,1.5707963267948966,49,1.710422666954443,True,1,1
raw_mode,mode_22,7,1.832595714594046,54,1.8849555921538759,True,1,1
raw_mode,mode_22,8,2.0943951023931953,60,2.0943951023931953,True,1,1
raw_mode,mode_22,9,2.356194490192345,65,2.2689280275926285,True,1,1
raw_mode,mode_22,10,2.617993877991494,71,2.478367537831948,True,1,1
raw_mode,mode_22,11,2.8797932657906435,75,2.6179938779914944,True,1,1
raw_mode,mode_22,12,3.141592653589793,75,2.6179938779914944,True,1,1
raw_mode,mode_22,13,3.4033920413889422,75,2.6179938779914944,True,1,1
raw_mode,mode_22,14,3.665191429188092,75,2.6179938779914944,True,1,1
raw_mode,mode_22,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_22,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_22,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_22,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_22,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_22,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_22,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_22,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_22,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_23,0,0.0,0,0.0,True,0,1
raw_mode,mode_23,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_23,2,0.5235987755982988,45,1.5707963267948966,True,1,1
raw_mode,mode_23,3,0.7853981633974483,45,1.5707963267948966,True,1,1
raw_mode,mode_23,4,1.0471975511965976,45,1.5707963267948966,True,1,1
raw_mode,mode_23,5,1.308996938995747,45,1.5707963267948966,True,1,1
raw_mode,mode_23,6,1.5707963267948966,49,1.710422666954443,True,1,1
raw_mode,mode_23,7,1.832595714594046,56,1.9547687622336491,True,1,1
raw_mode,mode_23,8,2.0943951023931953,61,2.129301687433082,True,1,1
raw_mode,mode_23,9,2.356194490192345,67,2.3387411976724017,True,1,1
raw_mode,mode_23,10,2.617993877991494,72,2.5132741228718345,True,1,1
raw_mode,mode_23,11,2.8797932657906435,78,2.722713633111154,True,1,1
raw_mode,mode_23,12,3.141592653589793,84,2.9321531433504737,True,1,1
raw_mode,mode_23,13,3.4033920413889422,84,2.9321531433504737,True,1,1
raw_mode,mode_23,14,3.665191429188092,84,2.9321531433504737,True,1,1
raw_mode,mode_23,15,3.926990816987241,84,2.9321531433504737,True,1,1
raw_mode,mode_23,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_23,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_23,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_23,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_23,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_23,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_23,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_23,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_24,0,0.0,0,0.0,True,0,1
raw_mode,mode_24,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_24,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_24,3,0.7853981633974483,60,2.0943951023931953,True,1,1
raw_mode,mode_24,4,1.0471975511965976,60,2.0943951023931953,True,1,1
raw_mode,mode_24,5,1.308996938995747,60,2.0943951023931953,True,1,1
raw_mode,mode_24,6,1.5707963267948966,60,2.0943951023931953,True,1,1
raw_mode,mode_24,7,1.832595714594046,60,2.0943951023931953,True,1,1
raw_mode,mode_24,8,2.0943951023931953,62,2.1642082724729685,True,1,1
raw_mode,mode_24,9,2.356194490192345,67,2.3387411976724017,True,1,1
raw_mode,mode_24,10,2.617993877991494,73,2.548180707911721,True,1,1
raw_mode,mode_24,11,2.8797932657906435,73,2.548180707911721,True,1,1
raw_mode,mode_24,12,3.141592653589793,73,2.548180707911721,True,1,1
raw_mode,mode_24,13,3.4033920413889422,73,2.548180707911721,True,1,1
raw_mode,mode_24,14,3.665191429188092,73,2.548180707911721,True,1,1
raw_mode,mode_24,15,3.926990816987241,0,0.0,True,0,1
raw_mode,mode_24,16,4.1887902047863905,0,0.0,True,0,1
raw_mode,mode_24,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_24,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_24,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_24,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_24,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_24,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_24,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_25,0,0.0,0,0.0,True,0,1
raw_mode,mode_25,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_25,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_25,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_25,4,1.0471975511965976,62,2.1642082724729685,True,1,1
raw_mode,mode_25,5,1.308996938995747,62,2.1642082724729685,True,1,1
raw_mode,mode_25,6,1.5707963267948966,62,2.1642082724729685,True,1,1
raw_mode,mode_25,7,1.832595714594046,62,2.1642082724729685,True,1,1
raw_mode,mode_25,8,2.0943951023931953,63,2.199114857512855,True,1,1
raw_mode,mode_25,9,2.356194490192345,69,2.4085543677521746,True,1,1
raw_mode,mode_25,10,2.617993877991494,75,2.6179938779914944,True,1,1
raw_mode,mode_25,11,2.8797932657906435,80,2.792526803190927,True,1,1
raw_mode,mode_25,12,3.141592653589793,85,2.9670597283903604,True,1,1
raw_mode,mode_25,13,3.4033920413889422,85,2.9670597283903604,True,1,1
raw_mode,mode_25,14,3.665191429188092,85,2.9670597283903604,True,1,1
raw_mode,mode_25,15,3.926990816987241,85,2.9670597283903604,True,1,1
raw_mode,mode_25,16,4.1887902047863905,85,2.9670597283903604,True,1,1
raw_mode,mode_25,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_25,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_25,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_25,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_25,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_25,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_25,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_26,0,0.0,0,0.0,True,0,1
raw_mode,mode_26,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_26,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_26,3,0.7853981633974483,56,1.9547687622336491,True,1,1
raw_mode,mode_26,4,1.0471975511965976,56,1.9547687622336491,True,1,1
raw_mode,mode_26,5,1.308996938995747,56,1.9547687622336491,True,1,1
raw_mode,mode_26,6,1.5707963267948966,56,1.9547687622336491,True,1,1
raw_mode,mode_26,7,1.832595714594046,57,1.9896753472735358,True,1,1
raw_mode,mode_26,8,2.0943951023931953,63,2.199114857512855,True,1,1
raw_mode,mode_26,9,2.356194490192345,69,2.4085543677521746,True,1,1
raw_mode,mode_26,10,2.617993877991494,74,2.5830872929516078,True,1,1
raw_mode,mode_26,11,2.8797932657906435,80,2.792526803190927,True,1,1
raw_mode,mode_26,12,3.141592653589793,86,3.001966313430247,True,1,1
raw_mode,mode_26,13,3.4033920413889422,87,3.036872898470133,True,1,1
raw_mode,mode_26,14,3.665191429188092,87,3.036872898470133,True,1,1
raw_mode,mode_26,15,3.926990816987241,87,3.036872898470133,True,1,1
raw_mode,mode_26,16,4.1887902047863905,87,3.036872898470133,True,1,1
raw_mode,mode_26,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_26,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_26,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_26,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_26,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_26,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_26,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_27,0,0.0,0,0.0,True,0,1
raw_mode,mode_27,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_27,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_27,3,0.7853981633974483,53,1.8500490071139892,True,1,1
raw_mode,mode_27,4,1.0471975511965976,53,1.8500490071139892,True,1,1
raw_mode,mode_27,5,1.308996938995747,53,1.8500490071139892,True,1,1
raw_mode,mode_27,6,1.5707963267948966,53,1.8500490071139892,True,1,1
raw_mode,mode_27,7,1.832595714594046,57,1.9896753472735358,True,1,1
raw_mode,mode_27,8,2.0943951023931953,63,2.199114857512855,True,1,1
raw_mode,mode_27,9,2.356194490192345,69,2.4085543677521746,True,1,1
raw_mode,mode_27,10,2.617993877991494,75,2.6179938779914944,True,1,1
raw_mode,mode_27,11,2.8797932657906435,80,2.792526803190927,True,1,1
raw_mode,mode_27,12,3.141592653589793,86,3.001966313430247,True,1,1
raw_mode,mode_27,13,3.4033920413889422,93,3.246312408709453,True,1,1
raw_mode,mode_27,14,3.665191429188092,94,3.2812189937493397,True,1,1
raw_mode,mode_27,15,3.926990816987241,94,3.2812189937493397,True,1,1
raw_mode,mode_27,16,4.1887902047863905,94,3.2812189937493397,True,1,1
raw_mode,mode_27,17,4.45058959258554,94,3.2812189937493397,True,1,1
raw_mode,mode_27,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_27,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_27,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_27,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_27,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_27,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_28,0,0.0,0,0.0,True,0,1
raw_mode,mode_28,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_28,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_28,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_28,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_28,5,1.308996938995747,71,2.478367537831948,True,1,1
raw_mode,mode_28,6,1.5707963267948966,71,2.478367537831948,True,1,1
raw_mode,mode_28,7,1.832595714594046,71,2.478367537831948,True,1,1
raw_mode,mode_28,8,2.0943951023931953,71,2.478367537831948,True,1,1
raw_mode,mode_28,9,2.356194490192345,71,2.478367537831948,True,1,1
raw_mode,mode_28,10,2.617993877991494,76,2.652900463031381,True,1,1
raw_mode,mode_28,11,2.8797932657906435,81,2.827433388230814,True,1,1
raw_mode,mode_28,12,3.141592653589793,84,2.9321531433504737,True,1,1
raw_mode,mode_28,13,3.4033920413889422,84,2.9321531433504737,True,1,1
raw_mode,mode_28,14,3.665191429188092,84,2.9321531433504737,True,1,1
raw_mode,mode_28,15,3.926990816987241,84,2.9321531433504737,True,1,1
raw_mode,mode_28,16,4.1887902047863905,84,2.9321531433504737,True,1,1
raw_mode,mode_28,17,4.45058959258554,0,0.0,True,0,1
raw_mode,mode_28,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_28,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_28,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_28,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_28,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_28,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_29,0,0.0,0,0.0,True,0,1
raw_mode,mode_29,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_29,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_29,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_29,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_29,5,1.308996938995747,72,2.5132741228718345,True,1,1
raw_mode,mode_29,6,1.5707963267948966,72,2.5132741228718345,True,1,1
raw_mode,mode_29,7,1.832595714594046,72,2.5132741228718345,True,1,1
raw_mode,mode_29,8,2.0943951023931953,72,2.5132741228718345,True,1,1
raw_mode,mode_29,9,2.356194490192345,72,2.5132741228718345,True,1,1
raw_mode,mode_29,10,2.617993877991494,77,2.6878070480712677,True,1,1
raw_mode,mode_29,11,2.8797932657906435,83,2.897246558310587,True,1,1
raw_mode,mode_29,12,3.141592653589793,88,3.07177948351002,True,1,1
raw_mode,mode_29,13,3.4033920413889422,94,3.2812189937493397,True,1,1
raw_mode,mode_29,14,3.665191429188092,94,3.2812189937493397,True,1,1
raw_mode,mode_29,15,3.926990816987241,94,3.2812189937493397,True,1,1
raw_mode,mode_29,16,4.1887902047863905,94,3.2812189937493397,True,1,1
raw_mode,mode_29,17,4.45058959258554,94,3.2812189937493397,True,1,1
raw_mode,mode_29,18,4.71238898038469,0,0.0,True,0,1
raw_mode,mode_29,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_29,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_29,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_29,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_29,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_30,0,0.0,0,0.0,True,0,1
raw_mode,mode_30,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_30,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_30,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_30,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_30,5,1.308996938995747,70,2.443460952792061,True,1,1
raw_mode,mode_30,6,1.5707963267948966,70,2.443460952792061,True,1,1
